Encoding,Configuration,solve-CPU,solve-Wall,Pre-CPU,Pre-WALL,Name
kmtotalizer,Proximity,0.4299999999999997,0.4499999999999993,8.31,8.39,extension-enforcement-extension-enforcement_strict_com_150_0.3_3_8_3-sat
kmtotalizer,Graph,0.029999999999972715,0.3100000000000023,310.43,310.55,extension-enforcement-extension-enforcement_strict_com_150_0.3_3_8_3-sat
kmtotalizer,Natural,0.04,0.19,1.07,1.12,extension-enforcement-extension-enforcement_strict_com_150_0.3_3_8_3-sat
kmtotalizer,Occurrence,7.25,7.28,1.46,1.49,extension-enforcement-extension-enforcement_strict_com_150_0.3_3_8_3-sat
kmtotalizer,Random_1,1.59,1.58,1.2,1.23,extension-enforcement-extension-enforcement_strict_com_150_0.3_3_8_3-sat
kmtotalizer,Random_2,0.01,0.21,1.21,1.22,extension-enforcement-extension-enforcement_strict_com_150_0.3_3_8_3-sat
kmtotalizer,Random_3,0.02,0.21,1.22,1.24,extension-enforcement-extension-enforcement_strict_com_150_0.3_3_8_3-sat
kmtotalizer,Random_4,0,0.21,1.21,1.22,extension-enforcement-extension-enforcement_strict_com_150_0.3_3_8_3-sat
kmtotalizer,Random_5,7.76,7.79,1.21,1.23,extension-enforcement-extension-enforcement_strict_com_150_0.3_3_8_3-sat
kmtotalizer,PAMO+Occur,0.46999999999999886,0.4399999999999995,13.4,13.48,extension-enforcement-extension-enforcement_strict_com_150_0.3_3_8_3-unsat
kmtotalizer,Natural+PAMO,100.50000000000001,100.47,14.649999999999988,14.74,extension-enforcement-extension-enforcement_strict_com_150_0.3_3_8_3-unsat
kmtotalizer,PAMO,0.379999999999999,0.4299999999999997,13.47,13.52,extension-enforcement-extension-enforcement_strict_com_150_0.3_3_8_3-unsat
kmtotalizer,Proximity,0.4800000000000004,0.4399999999999995,8.33,8.4,extension-enforcement-extension-enforcement_strict_com_150_0.3_3_8_3-unsat
kmtotalizer,Graph,0.040000000000020464,0.39999999999997726,308.15,308.22,extension-enforcement-extension-enforcement_strict_com_150_0.3_3_8_3-unsat
kmtotalizer,Natural,1800,1800,1.1,1.13,extension-enforcement-extension-enforcement_strict_com_150_0.3_3_8_3-unsat
kmtotalizer,Occurrence,1800,1800,1.45,1.49,extension-enforcement-extension-enforcement_strict_com_150_0.3_3_8_3-unsat
kmtotalizer,Random_1,1800,1800,1.21,1.24,extension-enforcement-extension-enforcement_strict_com_150_0.3_3_8_3-unsat
kmtotalizer,Random_2,1800,1800,1.2,1.22,extension-enforcement-extension-enforcement_strict_com_150_0.3_3_8_3-unsat
kmtotalizer,Random_3,1800,1800,1.2,1.23,extension-enforcement-extension-enforcement_strict_com_150_0.3_3_8_3-unsat
kmtotalizer,Random_4,1800,1800,1.21,1.24,extension-enforcement-extension-enforcement_strict_com_150_0.3_3_8_3-unsat
kmtotalizer,Random_5,1800,1800,1.21,1.23,extension-enforcement-extension-enforcement_strict_com_150_0.3_3_8_3-unsat
kmtotalizer,PAMO+Occur,1072.05,1072.13,5.69,5.75,extension-enforcement-extension-enforcement_strict_com_200_0.05_0_40_1-sat
kmtotalizer,Natural+PAMO,101.83000000000001,101.88000000000001,51.66999999999999,51.709999999999994,extension-enforcement-extension-enforcement_strict_com_200_0.05_0_40_1-sat
kmtotalizer,PAMO,1.8200000000000003,1.8200000000000003,47.39,47.44,extension-enforcement-extension-enforcement_strict_com_200_0.05_0_40_1-sat
kmtotalizer,Proximity,1.8900000000000006,1.870000000000001,21.89,21.99,extension-enforcement-extension-enforcement_strict_com_200_0.05_0_40_1-sat
kmtotalizer,Graph,1.6000000000000227,1.5500000000000114,343.59,343.77,extension-enforcement-extension-enforcement_strict_com_200_0.05_0_40_1-sat
kmtotalizer,Natural,917.91,918.23,3.81,3.81,extension-enforcement-extension-enforcement_strict_com_200_0.05_0_40_1-sat
kmtotalizer,Occurrence,1089.09,1089.35,5.3,5.38,extension-enforcement-extension-enforcement_strict_com_200_0.05_0_40_1-sat
kmtotalizer,Random_1,130.68,130.71,3.99,4.01,extension-enforcement-extension-enforcement_strict_com_200_0.05_0_40_1-sat
kmtotalizer,Random_2,1348.35,1348.41,4.01,4.04,extension-enforcement-extension-enforcement_strict_com_200_0.05_0_40_1-sat
kmtotalizer,Random_3,97.5,97.53,4,4.02,extension-enforcement-extension-enforcement_strict_com_200_0.05_0_40_1-sat
kmtotalizer,Random_4,383.52,383.59,3.97,4.01,extension-enforcement-extension-enforcement_strict_com_200_0.05_0_40_1-sat
kmtotalizer,Random_5,854.76,854.77,3.89,3.98,extension-enforcement-extension-enforcement_strict_com_200_0.05_0_40_1-sat
kmtotalizer,PAMO+Occur,1800,1800,5.71,5.75,extension-enforcement-extension-enforcement_strict_com_200_0.05_0_40_1-unsat
kmtotalizer,Natural+PAMO,101.10000000000001,101.13000000000001,51.68999999999998,51.719999999999985,extension-enforcement-extension-enforcement_strict_com_200_0.05_0_40_1-unsat
kmtotalizer,PAMO,1.0900000000000034,1.1300000000000026,47.37,47.43,extension-enforcement-extension-enforcement_strict_com_200_0.05_0_40_1-unsat
kmtotalizer,Proximity,1.129999999999999,1.1400000000000006,22.03,22.09,extension-enforcement-extension-enforcement_strict_com_200_0.05_0_40_1-unsat
kmtotalizer,Graph,1.0299999999999727,0.9899999999999523,342.48,342.66,extension-enforcement-extension-enforcement_strict_com_200_0.05_0_40_1-unsat
kmtotalizer,Natural,1800,1800,3.78,3.85,extension-enforcement-extension-enforcement_strict_com_200_0.05_0_40_1-unsat
kmtotalizer,Occurrence,1800,1800,5.32,5.38,extension-enforcement-extension-enforcement_strict_com_200_0.05_0_40_1-unsat
kmtotalizer,Random_1,1800,1800,3.94,4.01,extension-enforcement-extension-enforcement_strict_com_200_0.05_0_40_1-unsat
kmtotalizer,Random_2,1800,1800,3.94,3.99,extension-enforcement-extension-enforcement_strict_com_200_0.05_0_40_1-unsat
kmtotalizer,Random_3,1800,1800,3.97,4,extension-enforcement-extension-enforcement_strict_com_200_0.05_0_40_1-unsat
kmtotalizer,Random_4,1800,1800,3.97,4.02,extension-enforcement-extension-enforcement_strict_com_200_0.05_0_40_1-unsat
kmtotalizer,Random_5,1800,1800,3.99,4,extension-enforcement-extension-enforcement_strict_com_200_0.05_0_40_1-unsat
kmtotalizer,PAMO+Occur,2.240000000000002,2.3200000000000003,49.39,49.43,extension-enforcement-extension-enforcement_strict_com_200_0.05_4_20_4-sat
kmtotalizer,Natural+PAMO,102.25999999999999,102.27,52.93,53.040000000000006,extension-enforcement-extension-enforcement_strict_com_200_0.05_4_20_4-sat
kmtotalizer,PAMO,2.4000000000000057,2.3200000000000003,49.37,49.47,extension-enforcement-extension-enforcement_strict_com_200_0.05_4_20_4-sat
kmtotalizer,Proximity,2.2699999999999996,2.2699999999999996,24.14,24.23,extension-enforcement-extension-enforcement_strict_com_200_0.05_4_20_4-sat
kmtotalizer,Graph,1.8500000000000227,1.8700000000000045,341.19,341.33,extension-enforcement-extension-enforcement_strict_com_200_0.05_4_20_4-sat
kmtotalizer,Natural,1800,1800,3.23,3.26,extension-enforcement-extension-enforcement_strict_com_200_0.05_4_20_4-sat
kmtotalizer,Occurrence,568.49,568.45,4.27,4.35,extension-enforcement-extension-enforcement_strict_com_200_0.05_4_20_4-sat
kmtotalizer,Random_1,1800,1800,3.41,3.47,extension-enforcement-extension-enforcement_strict_com_200_0.05_4_20_4-sat
kmtotalizer,Random_2,1800,1800,3.39,3.47,extension-enforcement-extension-enforcement_strict_com_200_0.05_4_20_4-sat
kmtotalizer,Random_3,593.12,593.15,3.47,3.49,extension-enforcement-extension-enforcement_strict_com_200_0.05_4_20_4-sat
kmtotalizer,Random_4,552.94,552.95,3.41,3.47,extension-enforcement-extension-enforcement_strict_com_200_0.05_4_20_4-sat
kmtotalizer,Random_5,1800,1800,3.39,3.47,extension-enforcement-extension-enforcement_strict_com_200_0.05_4_20_4-sat
kmtotalizer,PAMO+Occur,2.9000000000000057,2.8700000000000045,49.37,49.48,extension-enforcement-extension-enforcement_strict_com_200_0.05_4_20_4-unsat
kmtotalizer,Natural+PAMO,102.85,102.84999999999997,52.990000000000016,53.04000000000002,extension-enforcement-extension-enforcement_strict_com_200_0.05_4_20_4-unsat
kmtotalizer,PAMO,2.759999999999998,2.780000000000001,49.43,49.51,extension-enforcement-extension-enforcement_strict_com_200_0.05_4_20_4-unsat
kmtotalizer,Proximity,2.8299999999999983,2.84,24.16,24.19,extension-enforcement-extension-enforcement_strict_com_200_0.05_4_20_4-unsat
kmtotalizer,Graph,3.259999999999991,3.319999999999993,337.52,337.62,extension-enforcement-extension-enforcement_strict_com_200_0.05_4_20_4-unsat
kmtotalizer,Natural,1800,1800,3.24,3.27,extension-enforcement-extension-enforcement_strict_com_200_0.05_4_20_4-unsat
kmtotalizer,Occurrence,1800,1800,4.33,4.36,extension-enforcement-extension-enforcement_strict_com_200_0.05_4_20_4-unsat
kmtotalizer,Random_1,1800,1800,3.39,3.48,extension-enforcement-extension-enforcement_strict_com_200_0.05_4_20_4-unsat
kmtotalizer,Random_2,1800,1800,3.38,3.47,extension-enforcement-extension-enforcement_strict_com_200_0.05_4_20_4-unsat
kmtotalizer,Random_3,1800,1800,3.39,3.47,extension-enforcement-extension-enforcement_strict_com_200_0.05_4_20_4-unsat
kmtotalizer,Random_4,1800,1800,3.38,3.47,extension-enforcement-extension-enforcement_strict_com_200_0.05_4_20_4-unsat
kmtotalizer,Random_5,1800,1800,3.39,3.46,extension-enforcement-extension-enforcement_strict_com_200_0.05_4_20_4-unsat
kmtotalizer,PAMO+Occur,0.8999999999999986,0.8800000000000026,43.77,43.86,extension-enforcement-extension-enforcement_strict_com_200_0.1_0_10_1-sat
kmtotalizer,Natural+PAMO,100.77999999999997,100.89999999999999,46.390000000000015,46.38,extension-enforcement-extension-enforcement_strict_com_200_0.1_0_10_1-sat
kmtotalizer,PAMO,0.9499999999999957,0.8900000000000006,43.53,43.62,extension-enforcement-extension-enforcement_strict_com_200_0.1_0_10_1-sat
kmtotalizer,Proximity,0.8800000000000026,0.8699999999999974,24.9,24.96,extension-enforcement-extension-enforcement_strict_com_200_0.1_0_10_1-sat
kmtotalizer,Graph,1.1200000000000045,1.1200000000000045,319.0,319.08,extension-enforcement-extension-enforcement_strict_com_200_0.1_0_10_1-sat
kmtotalizer,Natural,162.6,162.59,2.46,2.53,extension-enforcement-extension-enforcement_strict_com_200_0.1_0_10_1-sat
kmtotalizer,Occurrence,312.18,312.18,3.19,3.27,extension-enforcement-extension-enforcement_strict_com_200_0.1_0_10_1-sat
kmtotalizer,Random_1,35.31,35.32,2.73,2.75,extension-enforcement-extension-enforcement_strict_com_200_0.1_0_10_1-sat
kmtotalizer,Random_2,35.98,36.02,2.74,2.78,extension-enforcement-extension-enforcement_strict_com_200_0.1_0_10_1-sat
kmtotalizer,Random_3,17.01,17.07,2.7,2.73,extension-enforcement-extension-enforcement_strict_com_200_0.1_0_10_1-sat
kmtotalizer,Random_4,60.31,60.33,2.74,2.78,extension-enforcement-extension-enforcement_strict_com_200_0.1_0_10_1-sat
kmtotalizer,Random_5,36.38,36.41,2.73,2.75,extension-enforcement-extension-enforcement_strict_com_200_0.1_0_10_1-sat
kmtotalizer,PAMO+Occur,0.8200000000000003,0.8799999999999955,43.48,43.53,extension-enforcement-extension-enforcement_strict_com_200_0.1_0_10_1-unsat
kmtotalizer,Natural+PAMO,100.91,100.86999999999998,45.940000000000005,46.03000000000001,extension-enforcement-extension-enforcement_strict_com_200_0.1_0_10_1-unsat
kmtotalizer,PAMO,0.9199999999999946,0.8799999999999955,43.56,43.63,extension-enforcement-extension-enforcement_strict_com_200_0.1_0_10_1-unsat
kmtotalizer,Proximity,0.879999999999999,0.879999999999999,24.75,24.78,extension-enforcement-extension-enforcement_strict_com_200_0.1_0_10_1-unsat
kmtotalizer,Graph,0.910000000000025,0.8500000000000227,319.06,319.19,extension-enforcement-extension-enforcement_strict_com_200_0.1_0_10_1-unsat
kmtotalizer,Natural,1800,1800,2.41,2.47,extension-enforcement-extension-enforcement_strict_com_200_0.1_0_10_1-unsat
kmtotalizer,Occurrence,1800,1800,3.12,3.17,extension-enforcement-extension-enforcement_strict_com_200_0.1_0_10_1-unsat
kmtotalizer,Random_1,1800,1800,2.68,2.73,extension-enforcement-extension-enforcement_strict_com_200_0.1_0_10_1-unsat
kmtotalizer,Random_2,1800,1800,2.68,2.7,extension-enforcement-extension-enforcement_strict_com_200_0.1_0_10_1-unsat
kmtotalizer,Random_3,1800,1800,2.63,2.7,extension-enforcement-extension-enforcement_strict_com_200_0.1_0_10_1-unsat
kmtotalizer,Random_4,1800,1800,2.69,2.71,extension-enforcement-extension-enforcement_strict_com_200_0.1_0_10_1-unsat
kmtotalizer,Random_5,1800,1800,2.64,2.7,extension-enforcement-extension-enforcement_strict_com_200_0.1_0_10_1-unsat
kmtotalizer,PAMO+Occur,0.05000000000000071,0.0699999999999994,4.68,4.74,fault-diagnosis-s01423_nan_explicit_0_0-sat
kmtotalizer,Natural+PAMO,0.030000000000000027,0.07999999999999996,0.61,0.65,fault-diagnosis-s01423_nan_explicit_0_0-sat
kmtotalizer,PAMO,0.08000000000000007,0.08000000000000007,4.66,4.75,fault-diagnosis-s01423_nan_explicit_0_0-sat
kmtotalizer,Proximity,0.029999999999999805,0.06999999999999984,2.27,2.31,fault-diagnosis-s01423_nan_explicit_0_0-sat
kmtotalizer,Graph,0.03999999999996362,0.07999999999998408,307.35,307.48,fault-diagnosis-s01423_nan_explicit_0_0-sat
kmtotalizer,Natural,0.03,0.07,0.55,0.59,fault-diagnosis-s01423_nan_explicit_0_0-sat
kmtotalizer,Occurrence,0.09,0.08,0.81,0.9,fault-diagnosis-s01423_nan_explicit_0_0-sat
kmtotalizer,Random_1,0.03,0.08,0.6,0.64,fault-diagnosis-s01423_nan_explicit_0_0-sat
kmtotalizer,Random_2,0.04,0.08,0.6,0.64,fault-diagnosis-s01423_nan_explicit_0_0-sat
kmtotalizer,Random_3,0.03,0.08,0.6,0.64,fault-diagnosis-s01423_nan_explicit_0_0-sat
kmtotalizer,Random_4,0.04,0.08,0.6,0.64,fault-diagnosis-s01423_nan_explicit_0_0-sat
kmtotalizer,Random_5,0.03,0.08,0.6,0.64,fault-diagnosis-s01423_nan_explicit_0_0-sat
kmtotalizer,PAMO+Occur,0.0600000000000005,0.07000000000000028,4.63,4.71,fault-diagnosis-s01423_nan_explicit_0_0-unsat
kmtotalizer,Natural+PAMO,0.0,0.04999999999999993,0.63,0.64,fault-diagnosis-s01423_nan_explicit_0_0-unsat
kmtotalizer,PAMO,0.08999999999999986,0.0699999999999994,4.59,4.69,fault-diagnosis-s01423_nan_explicit_0_0-unsat
kmtotalizer,Proximity,0.0,0.07000000000000028,2.26,2.3,fault-diagnosis-s01423_nan_explicit_0_0-unsat
kmtotalizer,Graph,0.009999999999990905,0.07999999999998408,304.07,304.1,fault-diagnosis-s01423_nan_explicit_0_0-unsat
kmtotalizer,Natural,0.59,0.04,0,0.57,fault-diagnosis-s01423_nan_explicit_0_0-unsat
kmtotalizer,Occurrence,0.08,0.07,0.81,0.9,fault-diagnosis-s01423_nan_explicit_0_0-unsat
kmtotalizer,Random_1,0.02,0.08,0.61,0.63,fault-diagnosis-s01423_nan_explicit_0_0-unsat
kmtotalizer,Random_2,0.02,0.07,0.61,0.64,fault-diagnosis-s01423_nan_explicit_0_0-unsat
kmtotalizer,Random_3,0.04,0.08,0.6,0.64,fault-diagnosis-s01423_nan_explicit_0_0-unsat
kmtotalizer,Random_4,0.03,0.07,0.6,0.64,fault-diagnosis-s01423_nan_explicit_0_0-unsat
kmtotalizer,Random_5,0.02,0.05,0.61,0.64,fault-diagnosis-s01423_nan_explicit_0_0-unsat
kmtotalizer,PAMO+Occur,0.04999999999999982,0.07000000000000028,3.79,3.86,fault-diagnosis-s01423_nan_explicit_4_0-sat
kmtotalizer,Natural+PAMO,0.050000000000000044,0.06999999999999995,0.5,0.56,fault-diagnosis-s01423_nan_explicit_4_0-sat
kmtotalizer,PAMO,0.020000000000000018,0.07000000000000028,3.81,3.84,fault-diagnosis-s01423_nan_explicit_4_0-sat
kmtotalizer,Proximity,0.040000000000000036,0.06999999999999984,1.8,1.85,fault-diagnosis-s01423_nan_explicit_4_0-sat
kmtotalizer,Graph,0.06999999999999318,0.06999999999999318,304.48,304.66,fault-diagnosis-s01423_nan_explicit_4_0-sat
kmtotalizer,Natural,0.52,0.09,0,0.5,fault-diagnosis-s01423_nan_explicit_4_0-sat
kmtotalizer,Occurrence,0.08,0.08,0.73,0.84,fault-diagnosis-s01423_nan_explicit_4_0-sat
kmtotalizer,Random_1,0.54,0.08,0,0.56,fault-diagnosis-s01423_nan_explicit_4_0-sat
kmtotalizer,Random_2,0.01,0.08,0.54,0.56,fault-diagnosis-s01423_nan_explicit_4_0-sat
kmtotalizer,Random_3,0.01,0.08,0.54,0.56,fault-diagnosis-s01423_nan_explicit_4_0-sat
kmtotalizer,Random_4,0.58,0.07,0,0.56,fault-diagnosis-s01423_nan_explicit_4_0-sat
kmtotalizer,Random_5,0.03,0.08,0.54,0.58,fault-diagnosis-s01423_nan_explicit_4_0-sat
kmtotalizer,PAMO+Occur,0.020000000000000018,0.06000000000000005,3.81,3.84,fault-diagnosis-s01423_nan_explicit_4_0-unsat
kmtotalizer,Natural+PAMO,0.020000000000000018,0.05999999999999994,0.53,0.56,fault-diagnosis-s01423_nan_explicit_4_0-unsat
kmtotalizer,PAMO,0.13999999999999968,0.050000000000000266,3.74,3.88,fault-diagnosis-s01423_nan_explicit_4_0-unsat
kmtotalizer,Proximity,0.050000000000000044,0.05999999999999983,1.8,1.86,fault-diagnosis-s01423_nan_explicit_4_0-unsat
kmtotalizer,Graph,0.0,0.06999999999999318,305.36,305.48,fault-diagnosis-s01423_nan_explicit_4_0-unsat
kmtotalizer,Natural,0.55,0.06,0,0.5,fault-diagnosis-s01423_nan_explicit_4_0-unsat
kmtotalizer,Occurrence,0,0.07,0.76,0.79,fault-diagnosis-s01423_nan_explicit_4_0-unsat
kmtotalizer,Random_1,0.59,0.08,0,0.55,fault-diagnosis-s01423_nan_explicit_4_0-unsat
kmtotalizer,Random_2,0.54,0.07,0,0.55,fault-diagnosis-s01423_nan_explicit_4_0-unsat
kmtotalizer,Random_3,0.59,0.07,0,0.56,fault-diagnosis-s01423_nan_explicit_4_0-unsat
kmtotalizer,Random_4,0,0.07,0.55,0.56,fault-diagnosis-s01423_nan_explicit_4_0-unsat
kmtotalizer,Random_5,0.01,0.08,0.54,0.55,fault-diagnosis-s01423_nan_explicit_4_0-unsat
kmtotalizer,PAMO+Occur,0.05000000000000071,0.08000000000000185,17.29,17.36,fault-diagnosis-s01423_nan_explicit_7_0-sat
kmtotalizer,Natural+PAMO,0.019999999999999907,0.08000000000000007,0.55,0.58,fault-diagnosis-s01423_nan_explicit_7_0-sat
kmtotalizer,PAMO,0.00999999999999801,0.08000000000000185,17.44,17.47,fault-diagnosis-s01423_nan_explicit_7_0-sat
kmtotalizer,Proximity,0.030000000000000027,0.08000000000000007,1.97,2.01,fault-diagnosis-s01423_nan_explicit_7_0-sat
kmtotalizer,Graph,0.009999999999990905,0.06999999999999318,304.94,305.04,fault-diagnosis-s01423_nan_explicit_7_0-sat
kmtotalizer,Natural,0.01,0.08,0.5,0.52,fault-diagnosis-s01423_nan_explicit_7_0-sat
kmtotalizer,Occurrence,0.04,0.08,0.76,0.81,fault-diagnosis-s01423_nan_explicit_7_0-sat
kmtotalizer,Random_1,0.01,0.09,0.56,0.57,fault-diagnosis-s01423_nan_explicit_7_0-sat
kmtotalizer,Random_2,0.01,0.08,0.55,0.57,fault-diagnosis-s01423_nan_explicit_7_0-sat
kmtotalizer,Random_3,0.6,0.08,0,0.57,fault-diagnosis-s01423_nan_explicit_7_0-sat
kmtotalizer,Random_4,0.02,0.08,0.55,0.57,fault-diagnosis-s01423_nan_explicit_7_0-sat
kmtotalizer,Random_5,0,0.08,0.57,0.58,fault-diagnosis-s01423_nan_explicit_7_0-sat
kmtotalizer,PAMO+Occur,0.0,0.07000000000000028,17.33,17.36,fault-diagnosis-s01423_nan_explicit_7_0-unsat
kmtotalizer,Natural+PAMO,0.56,0.08000000000000007,0.0,0.57,fault-diagnosis-s01423_nan_explicit_7_0-unsat
kmtotalizer,PAMO,0.08999999999999986,0.07000000000000028,17.18,17.28,fault-diagnosis-s01423_nan_explicit_7_0-unsat
kmtotalizer,Proximity,0.06000000000000005,0.07000000000000028,1.96,2.03,fault-diagnosis-s01423_nan_explicit_7_0-unsat
kmtotalizer,Graph,0.029999999999972715,0.07999999999998408,308.61,308.73,fault-diagnosis-s01423_nan_explicit_7_0-unsat
kmtotalizer,Natural,0.5,0.08,0,0.51,fault-diagnosis-s01423_nan_explicit_7_0-unsat
kmtotalizer,Occurrence,0.05,0.07,0.76,0.82,fault-diagnosis-s01423_nan_explicit_7_0-unsat
kmtotalizer,Random_1,0.01,0.08,0.56,0.57,fault-diagnosis-s01423_nan_explicit_7_0-unsat
kmtotalizer,Random_2,0,0.08,0.56,0.57,fault-diagnosis-s01423_nan_explicit_7_0-unsat
kmtotalizer,Random_3,0.04,0.08,0.53,0.57,fault-diagnosis-s01423_nan_explicit_7_0-unsat
kmtotalizer,Random_4,0.6,0.07,0,0.58,fault-diagnosis-s01423_nan_explicit_7_0-unsat
kmtotalizer,Random_5,0.01,0.08,0.56,0.58,fault-diagnosis-s01423_nan_explicit_7_0-unsat
kmtotalizer,PAMO+Occur,0.019999999999999574,0.13999999999999968,4.16,4.19,fault-diagnosis-s38417_nan_explicit_28_0-sat
kmtotalizer,Natural+PAMO,0.05999999999999994,0.13,0.53,0.6,fault-diagnosis-s38417_nan_explicit_28_0-sat
kmtotalizer,PAMO,0.08999999999999986,0.13999999999999968,4.09,4.21,fault-diagnosis-s38417_nan_explicit_28_0-sat
