Encoding,Configuration,solve-CPU,solve-Wall,Pre-CPU,Pre-WALL,Name
kmtotalizer,Random_5,4.09,4.06,1.07,1.15,aes-key-recovery-AES2-72-68-sat
mtotalizer,PAMO+Occur,3.5100000000000002,3.55,3.07,3.12,aes-key-recovery-AES2-72-68-sat
mtotalizer,Proximity,3.5199999999999996,3.52,2.37,2.43,aes-key-recovery-AES2-72-68-sat
mtotalizer,Natural,6.13,6.21,1.12,1.12,aes-key-recovery-AES2-72-68-sat
mtotalizer,Occurrence,2.85,2.81,1.8,1.87,aes-key-recovery-AES2-72-68-sat
mtotalizer,Random_1,1.89,1.98,1.14,1.16,aes-key-recovery-AES2-72-68-sat
mtotalizer,Random_2,6.01,6.06,1.14,1.16,aes-key-recovery-AES2-72-68-sat
mtotalizer,Random_3,8.05,8.05,1.12,1.16,aes-key-recovery-AES2-72-68-sat
mtotalizer,Random_4,3.23,3.21,1.14,1.18,aes-key-recovery-AES2-72-68-sat
mtotalizer,Random_5,8.99,9.02,1.13,1.15,aes-key-recovery-AES2-72-68-sat
cardnetwork,PAMO+Occur,3.75,3.7699999999999996,3.05,3.08,aes-key-recovery-AES2-72-68-sat
cardnetwork,Proximity,3.79,3.79,2.37,2.41,aes-key-recovery-AES2-72-68-sat
cardnetwork,Natural,9.14,9.14,1.07,1.12,aes-key-recovery-AES2-72-68-sat
cardnetwork,Occurrence,8.78,8.73,1.8,1.88,aes-key-recovery-AES2-72-68-sat
cardnetwork,Random_1,4.29,4.23,1.07,1.16,aes-key-recovery-AES2-72-68-sat
cardnetwork,Random_2,3.15,3.09,1.07,1.15,aes-key-recovery-AES2-72-68-sat
cardnetwork,Random_3,7.72,7.74,1.07,1.15,aes-key-recovery-AES2-72-68-sat
cardnetwork,Random_4,4.13,4.18,1.14,1.16,aes-key-recovery-AES2-72-68-sat
cardnetwork,Random_5,6.04,6.05,1.13,1.15,aes-key-recovery-AES2-72-68-sat
sortnetwork,PAMO+Occur,4.01,4.02,3.06,3.12,aes-key-recovery-AES2-72-68-sat
sortnetwork,Proximity,3.9800000000000004,3.9499999999999997,2.38,2.43,aes-key-recovery-AES2-72-68-sat
sortnetwork,Natural,3.21,3.2,1.08,1.13,aes-key-recovery-AES2-72-68-sat
sortnetwork,Occurrence,3.27,3.27,1.8,1.9,aes-key-recovery-AES2-72-68-sat
sortnetwork,Random_1,3.59,3.52,1.08,1.17,aes-key-recovery-AES2-72-68-sat
sortnetwork,Random_2,4.39,4.42,1.13,1.17,aes-key-recovery-AES2-72-68-sat
sortnetwork,Random_3,6.59,6.51,1.07,1.18,aes-key-recovery-AES2-72-68-sat
sortnetwork,Random_4,9.12,9.11,1.13,1.17,aes-key-recovery-AES2-72-68-sat
sortnetwork,Random_5,9,8.95,1.07,1.17,aes-key-recovery-AES2-72-68-sat
sequential,PAMO+Occur,8.04,8.07,3.06,3.1,aes-key-recovery-AES2-72-68-sat
sequential,Proximity,8.04,8.05,2.38,2.41,aes-key-recovery-AES2-72-68-sat
sequential,Natural,3.77,3.81,1.07,1.12,aes-key-recovery-AES2-72-68-sat
sequential,Occurrence,3.65,3.62,1.8,1.86,aes-key-recovery-AES2-72-68-sat
sequential,Random_1,3.72,3.77,1.13,1.16,aes-key-recovery-AES2-72-68-sat
sequential,Random_2,6.11,6.13,1.14,1.15,aes-key-recovery-AES2-72-68-sat
sequential,Random_3,6.36,6.42,1.14,1.15,aes-key-recovery-AES2-72-68-sat
sequential,Random_4,8.97,8.99,1.13,1.15,aes-key-recovery-AES2-72-68-sat
sequential,Random_5,3.99,4.07,1.14,1.16,aes-key-recovery-AES2-72-68-sat
kmtotalizer,PAMO+Occur,1.77,1.79,3.07,3.09,aes-key-recovery-AES2-72-68-unsat
kmtotalizer,Proximity,1.77,1.7800000000000002,2.39,2.41,aes-key-recovery-AES2-72-68-unsat
kmtotalizer,Natural,2.85,2.83,1.07,1.11,aes-key-recovery-AES2-72-68-unsat
kmtotalizer,Occurrence,1.52,1.53,1.82,1.86,aes-key-recovery-AES2-72-68-unsat
kmtotalizer,Random_1,1.64,1.7,1.12,1.15,aes-key-recovery-AES2-72-68-unsat
kmtotalizer,Random_2,2.99,2.99,1.12,1.15,aes-key-recovery-AES2-72-68-unsat
kmtotalizer,Random_3,1.03,1.08,1.13,1.15,aes-key-recovery-AES2-72-68-unsat
kmtotalizer,Random_4,2.79,2.74,1.07,1.15,aes-key-recovery-AES2-72-68-unsat
kmtotalizer,Random_5,2.5,2.51,1.08,1.15,aes-key-recovery-AES2-72-68-unsat
mtotalizer,PAMO+Occur,1.7399999999999998,1.6999999999999997,3.02,3.11,aes-key-recovery-AES2-72-68-unsat
mtotalizer,Proximity,1.7199999999999998,1.7300000000000004,2.38,2.42,aes-key-recovery-AES2-72-68-unsat
mtotalizer,Natural,3.3,3.34,1.07,1.12,aes-key-recovery-AES2-72-68-unsat
mtotalizer,Occurrence,3.12,3.09,1.81,1.87,aes-key-recovery-AES2-72-68-unsat
mtotalizer,Random_1,1.8,1.77,1.07,1.17,aes-key-recovery-AES2-72-68-unsat
mtotalizer,Random_2,1.79,1.82,1.11,1.16,aes-key-recovery-AES2-72-68-unsat
mtotalizer,Random_3,2.86,2.87,1.12,1.16,aes-key-recovery-AES2-72-68-unsat
mtotalizer,Random_4,1.01,1.03,1.07,1.17,aes-key-recovery-AES2-72-68-unsat
mtotalizer,Random_5,2.45,2.49,1.14,1.16,aes-key-recovery-AES2-72-68-unsat
cardnetwork,PAMO+Occur,2.0100000000000002,2.02,3.07,3.1,aes-key-recovery-AES2-72-68-unsat
cardnetwork,Proximity,2.0199999999999996,2.0500000000000003,2.37,2.4,aes-key-recovery-AES2-72-68-unsat
cardnetwork,Natural,2.42,2.44,1.07,1.14,aes-key-recovery-AES2-72-68-unsat
cardnetwork,Occurrence,1.58,1.59,1.79,1.86,aes-key-recovery-AES2-72-68-unsat
cardnetwork,Random_1,3.7,3.77,1.13,1.16,aes-key-recovery-AES2-72-68-unsat
cardnetwork,Random_2,3.31,3.24,1.07,1.16,aes-key-recovery-AES2-72-68-unsat
cardnetwork,Random_3,1.2,1.16,1.08,1.15,aes-key-recovery-AES2-72-68-unsat
cardnetwork,Random_4,2.8,2.88,1.15,1.16,aes-key-recovery-AES2-72-68-unsat
cardnetwork,Random_5,2.83,2.84,1.13,1.15,aes-key-recovery-AES2-72-68-unsat
sortnetwork,PAMO+Occur,0.98,1.0299999999999998,3.06,3.11,aes-key-recovery-AES2-72-68-unsat
sortnetwork,Proximity,1.04,1.0500000000000003,2.37,2.42,aes-key-recovery-AES2-72-68-unsat
sortnetwork,Natural,1.5,1.53,1.12,1.14,aes-key-recovery-AES2-72-68-unsat
sortnetwork,Occurrence,3.18,3.17,1.84,1.89,aes-key-recovery-AES2-72-68-unsat
sortnetwork,Random_1,1.3,1.32,1.08,1.17,aes-key-recovery-AES2-72-68-unsat
sortnetwork,Random_2,1.8,1.79,1.08,1.17,aes-key-recovery-AES2-72-68-unsat
sortnetwork,Random_3,1.71,1.72,1.08,1.17,aes-key-recovery-AES2-72-68-unsat
sortnetwork,Random_4,1.64,1.61,1.06,1.17,aes-key-recovery-AES2-72-68-unsat
sortnetwork,Random_5,1.61,1.57,1.07,1.18,aes-key-recovery-AES2-72-68-unsat
sequential,PAMO+Occur,2.81,2.73,2.98,3.07,aes-key-recovery-AES2-72-68-unsat
sequential,Proximity,2.74,2.73,2.37,2.43,aes-key-recovery-AES2-72-68-unsat
sequential,Natural,3.09,3.15,1.11,1.13,aes-key-recovery-AES2-72-68-unsat
sequential,Occurrence,2.98,2.92,1.79,1.87,aes-key-recovery-AES2-72-68-unsat
sequential,Random_1,3.82,3.79,1.07,1.15,aes-key-recovery-AES2-72-68-unsat
sequential,Random_2,1.64,1.72,1.12,1.15,aes-key-recovery-AES2-72-68-unsat
sequential,Random_3,3.12,3.07,1.07,1.15,aes-key-recovery-AES2-72-68-unsat
sequential,Random_4,1.12,1.13,1.12,1.15,aes-key-recovery-AES2-72-68-unsat
sequential,Random_5,3.2,3.21,1.13,1.15,aes-key-recovery-AES2-72-68-unsat
kmtotalizer,PAMO+Occur,31.88,31.9,3.05,3.1,aes-key-recovery-AES2-74-11-sat
kmtotalizer,Proximity,31.8,31.839999999999996,2.38,2.42,aes-key-recovery-AES2-74-11-sat
kmtotalizer,Natural,14.71,14.72,1.11,1.12,aes-key-recovery-AES2-74-11-sat
kmtotalizer,Occurrence,28.09,28.07,1.81,1.87,aes-key-recovery-AES2-74-11-sat
kmtotalizer,Random_1,42.78,42.81,1.14,1.15,aes-key-recovery-AES2-74-11-sat
kmtotalizer,Random_2,25.05,25.03,1.12,1.17,aes-key-recovery-AES2-74-11-sat
kmtotalizer,Random_3,12.81,12.84,1.15,1.16,aes-key-recovery-AES2-74-11-sat
kmtotalizer,Random_4,29.52,29.52,1.14,1.16,aes-key-recovery-AES2-74-11-sat
kmtotalizer,Random_5,14.2,14.28,1.13,1.15,aes-key-recovery-AES2-74-11-sat
mtotalizer,PAMO+Occur,26.089999999999996,26.09,2.99,3.1,aes-key-recovery-AES2-74-11-sat
mtotalizer,Proximity,25.53,25.68,2.38,2.42,aes-key-recovery-AES2-74-11-sat
mtotalizer,Natural,8.53,8.58,1.11,1.12,aes-key-recovery-AES2-74-11-sat
mtotalizer,Occurrence,35.76,35.76,1.78,1.87,aes-key-recovery-AES2-74-11-sat
mtotalizer,Random_1,33.17,33.21,1.12,1.16,aes-key-recovery-AES2-74-11-sat
mtotalizer,Random_2,34.1,34.11,1.14,1.16,aes-key-recovery-AES2-74-11-sat
mtotalizer,Random_3,13.66,13.65,1.11,1.16,aes-key-recovery-AES2-74-11-sat
mtotalizer,Random_4,146.07,146.07,1.14,1.17,aes-key-recovery-AES2-74-11-sat
mtotalizer,Random_5,22.46,22.48,1.12,1.16,aes-key-recovery-AES2-74-11-sat
cardnetwork,PAMO+Occur,24.16,24.15,3.0,3.09,aes-key-recovery-AES2-74-11-sat
cardnetwork,Proximity,23.709999999999997,23.75,2.37,2.41,aes-key-recovery-AES2-74-11-sat
cardnetwork,Natural,14.5,14.49,1.07,1.13,aes-key-recovery-AES2-74-11-sat
cardnetwork,Occurrence,23.19,23.2,1.83,1.87,aes-key-recovery-AES2-74-11-sat
cardnetwork,Random_1,14.98,14.97,1.11,1.16,aes-key-recovery-AES2-74-11-sat
cardnetwork,Random_2,27.65,27.69,1.13,1.15,aes-key-recovery-AES2-74-11-sat
cardnetwork,Random_3,28.18,28.2,1.14,1.16,aes-key-recovery-AES2-74-11-sat
cardnetwork,Random_4,31.09,31.1,1.13,1.15,aes-key-recovery-AES2-74-11-sat
cardnetwork,Random_5,28.18,28.22,1.14,1.16,aes-key-recovery-AES2-74-11-sat
sortnetwork,PAMO+Occur,22.099999999999998,22.05,2.98,3.09,aes-key-recovery-AES2-74-11-sat
sortnetwork,Proximity,22.13,22.1,2.35,2.43,aes-key-recovery-AES2-74-11-sat
sortnetwork,Natural,17.97,18,1.07,1.13,aes-key-recovery-AES2-74-11-sat
sortnetwork,Occurrence,14.46,14.44,1.83,1.89,aes-key-recovery-AES2-74-11-sat
sortnetwork,Random_1,29.43,29.54,1.17,1.18,aes-key-recovery-AES2-74-11-sat
sortnetwork,Random_2,24.78,24.81,1.13,1.17,aes-key-recovery-AES2-74-11-sat
sortnetwork,Random_3,77.97,77.94,1.12,1.17,aes-key-recovery-AES2-74-11-sat
sortnetwork,Random_4,14.17,14.17,1.15,1.17,aes-key-recovery-AES2-74-11-sat
sortnetwork,Random_5,21.4,21.43,1.17,1.18,aes-key-recovery-AES2-74-11-sat
sequential,PAMO+Occur,8.1,8.16,3.08,3.11,aes-key-recovery-AES2-74-11-sat
sequential,Proximity,8.19,8.18,2.39,2.43,aes-key-recovery-AES2-74-11-sat
sequential,Natural,21.61,21.61,1.07,1.12,aes-key-recovery-AES2-74-11-sat
sequential,Occurrence,32.42,32.39,1.85,1.91,aes-key-recovery-AES2-74-11-sat
sequential,Random_1,26.95,26.92,1.12,1.17,aes-key-recovery-AES2-74-11-sat
sequential,Random_2,23.58,23.67,1.14,1.16,aes-key-recovery-AES2-74-11-sat
sequential,Random_3,25.45,25.5,1.13,1.16,aes-key-recovery-AES2-74-11-sat
sequential,Random_4,54.43,54.43,1.12,1.16,aes-key-recovery-AES2-74-11-sat
sequential,Random_5,10.94,10.95,1.12,1.15,aes-key-recovery-AES2-74-11-sat
kmtotalizer,PAMO+Occur,7.539999999999999,7.57,3.07,3.09,aes-key-recovery-AES2-74-11-unsat
kmtotalizer,Proximity,7.5200000000000005,7.530000000000001,2.37,2.43,aes-key-recovery-AES2-74-11-unsat
kmtotalizer,Natural,6.75,6.74,1.07,1.11,aes-key-recovery-AES2-74-11-unsat
kmtotalizer,Occurrence,8.53,8.52,1.83,1.88,aes-key-recovery-AES2-74-11-unsat
kmtotalizer,Random_1,10.62,10.69,1.13,1.15,aes-key-recovery-AES2-74-11-unsat
kmtotalizer,Random_2,10.29,10.34,1.13,1.15,aes-key-recovery-AES2-74-11-unsat
kmtotalizer,Random_3,8.81,8.77,1.07,1.15,aes-key-recovery-AES2-74-11-unsat
kmtotalizer,Random_4,8.24,8.24,1.12,1.15,aes-key-recovery-AES2-74-11-unsat
kmtotalizer,Random_5,7.04,7.06,1.12,1.15,aes-key-recovery-AES2-74-11-unsat
mtotalizer,PAMO+Occur,12.690000000000001,12.7,3.03,3.09,aes-key-recovery-AES2-74-11-unsat
mtotalizer,Proximity,12.7,12.69,2.3,2.41,aes-key-recovery-AES2-74-11-unsat
mtotalizer,Natural,11.39,11.44,1.12,1.13,aes-key-recovery-AES2-74-11-unsat
mtotalizer,Occurrence,14.33,14.36,1.85,1.87,aes-key-recovery-AES2-74-11-unsat
mtotalizer,Random_1,9.65,9.7,1.14,1.15,aes-key-recovery-AES2-74-11-unsat
mtotalizer,Random_2,8.34,8.34,1.14,1.16,aes-key-recovery-AES2-74-11-unsat
mtotalizer,Random_3,6.31,6.33,1.14,1.16,aes-key-recovery-AES2-74-11-unsat
mtotalizer,Random_4,10.04,9.98,1.07,1.16,aes-key-recovery-AES2-74-11-unsat
mtotalizer,Random_5,11.63,11.67,1.14,1.16,aes-key-recovery-AES2-74-11-unsat
cardnetwork,PAMO+Occur,5.880000000000001,5.9399999999999995,3.02,3.08,aes-key-recovery-AES2-74-11-unsat
cardnetwork,Proximity,5.989999999999999,6.050000000000001,2.38,2.42,aes-key-recovery-AES2-74-11-unsat
cardnetwork,Natural,12.54,12.56,1.07,1.12,aes-key-recovery-AES2-74-11-unsat
cardnetwork,Occurrence,17.69,17.69,1.83,1.89,aes-key-recovery-AES2-74-11-unsat
cardnetwork,Random_1,8.77,8.8,1.16,1.18,aes-key-recovery-AES2-74-11-unsat
cardnetwork,Random_2,8.8,8.89,1.13,1.16,aes-key-recovery-AES2-74-11-unsat
cardnetwork,Random_3,6.99,6.96,1.08,1.15,aes-key-recovery-AES2-74-11-unsat
cardnetwork,Random_4,6.88,6.9,1.07,1.16,aes-key-recovery-AES2-74-11-unsat
cardnetwork,Random_5,7.52,7.55,1.12,1.15,aes-key-recovery-AES2-74-11-unsat
sortnetwork,PAMO+Occur,6.039999999999999,6.07,3.08,3.14,aes-key-recovery-AES2-74-11-unsat
sortnetwork,Proximity,6.07,6.119999999999999,2.39,2.42,aes-key-recovery-AES2-74-11-unsat
sortnetwork,Natural,7.01,7.11,1.12,1.14,aes-key-recovery-AES2-74-11-unsat
sortnetwork,Occurrence,10.07,10.04,1.8,1.88,aes-key-recovery-AES2-74-11-unsat
sortnetwork,Random_1,7.48,7.52,1.14,1.17,aes-key-recovery-AES2-74-11-unsat
sortnetwork,Random_2,11.13,11.17,1.18,1.2,aes-key-recovery-AES2-74-11-unsat
sortnetwork,Random_3,7.33,7.34,1.12,1.17,aes-key-recovery-AES2-74-11-unsat
sortnetwork,Random_4,10.72,10.7,1.14,1.19,aes-key-recovery-AES2-74-11-unsat
sortnetwork,Random_5,6.02,5.98,1.07,1.18,aes-key-recovery-AES2-74-11-unsat
sequential,PAMO+Occur,13.73,13.71,3.04,3.09,aes-key-recovery-AES2-74-11-unsat
sequential,Proximity,13.879999999999999,13.940000000000001,2.37,2.41,aes-key-recovery-AES2-74-11-unsat
sequential,Natural,4.8,4.81,1.07,1.13,aes-key-recovery-AES2-74-11-unsat
sequential,Occurrence,12.08,12.12,1.82,1.86,aes-key-recovery-AES2-74-11-unsat
sequential,Random_1,9.05,9.1,1.14,1.16,aes-key-recovery-AES2-74-11-unsat
sequential,Random_2,11.19,11.24,1.14,1.16,aes-key-recovery-AES2-74-11-unsat
sequential,Random_3,13.21,13.22,1.15,1.17,aes-key-recovery-AES2-74-11-unsat
sequential,Random_4,32.58,32.68,1.13,1.15,aes-key-recovery-AES2-74-11-unsat
sequential,Random_5,7.76,7.76,1.12,1.15,aes-key-recovery-AES2-74-11-unsat
kmtotalizer,PAMO+Occur,2.9100000000000006,2.9199999999999995,3.07,3.1,aes-key-recovery-AES2-74-72-sat
kmtotalizer,Proximity,2.8099999999999996,2.88,2.37,2.41,aes-key-recovery-AES2-74-72-sat
kmtotalizer,Natural,7.88,7.9,1.1,1.12,aes-key-recovery-AES2-74-72-sat
kmtotalizer,Occurrence,7.69,7.65,1.8,1.86,aes-key-recovery-AES2-74-72-sat
kmtotalizer,Random_1,4.17,4.19,1.08,1.15,aes-key-recovery-AES2-74-72-sat
kmtotalizer,Random_2,6.12,6.19,1.12,1.15,aes-key-recovery-AES2-74-72-sat
kmtotalizer,Random_3,7.61,7.66,1.12,1.15,aes-key-recovery-AES2-74-72-sat
kmtotalizer,Random_4,8.39,8.43,1.12,1.15,aes-key-recovery-AES2-74-72-sat
kmtotalizer,Random_5,4.48,4.48,1.12,1.15,aes-key-recovery-AES2-74-72-sat
mtotalizer,PAMO+Occur,7.4,7.450000000000001,3.08,3.11,aes-key-recovery-AES2-74-72-sat
mtotalizer,Proximity,7.61,7.58,2.37,2.42,aes-key-recovery-AES2-74-72-sat
mtotalizer,Natural,7.64,7.64,1.08,1.13,aes-key-recovery-AES2-74-72-sat
mtotalizer,Occurrence,6.32,6.38,1.83,1.87,aes-key-recovery-AES2-74-72-sat
mtotalizer,Random_1,8.68,8.73,1.11,1.16,aes-key-recovery-AES2-74-72-sat
mtotalizer,Random_2,7.68,7.69,1.13,1.16,aes-key-recovery-AES2-74-72-sat
mtotalizer,Random_3,6.81,6.86,1.14,1.16,aes-key-recovery-AES2-74-72-sat
mtotalizer,Random_4,6.26,6.28,1.15,1.17,aes-key-recovery-AES2-74-72-sat
mtotalizer,Random_5,7.14,7.12,1.12,1.17,aes-key-recovery-AES2-74-72-sat
cardnetwork,PAMO+Occur,2.7500000000000004,2.8100000000000005,3.07,3.09,aes-key-recovery-AES2-74-72-sat
cardnetwork,Proximity,2.8099999999999996,2.83,2.37,2.41,aes-key-recovery-AES2-74-72-sat
cardnetwork,Natural,6.15,6.14,1.07,1.12,aes-key-recovery-AES2-74-72-sat
cardnetwork,Occurrence,8.3,8.28,1.82,1.89,aes-key-recovery-AES2-74-72-sat
cardnetwork,Random_1,5.17,5.18,1.11,1.16,aes-key-recovery-AES2-74-72-sat
cardnetwork,Random_2,8.1,8.11,1.13,1.15,aes-key-recovery-AES2-74-72-sat
cardnetwork,Random_3,7.19,7.23,1.14,1.15,aes-key-recovery-AES2-74-72-sat
cardnetwork,Random_4,8.18,8.29,1.14,1.15,aes-key-recovery-AES2-74-72-sat
cardnetwork,Random_5,9.84,9.87,1.12,1.15,aes-key-recovery-AES2-74-72-sat
sortnetwork,PAMO+Occur,8.02,8.08,3.06,3.11,aes-key-recovery-AES2-74-72-sat
sortnetwork,Proximity,8.1,8.06,2.35,2.43,aes-key-recovery-AES2-74-72-sat
sortnetwork,Natural,5.5,5.51,1.1,1.14,aes-key-recovery-AES2-74-72-sat
sortnetwork,Occurrence,6.9,6.92,1.84,1.89,aes-key-recovery-AES2-74-72-sat
sortnetwork,Random_1,8.15,8.16,1.13,1.17,aes-key-recovery-AES2-74-72-sat
sortnetwork,Random_2,6.36,6.38,1.14,1.17,aes-key-recovery-AES2-74-72-sat
sortnetwork,Random_3,5.32,5.31,1.13,1.18,aes-key-recovery-AES2-74-72-sat
sortnetwork,Random_4,5.37,5.42,1.14,1.17,aes-key-recovery-AES2-74-72-sat
sortnetwork,Random_5,8.23,8.29,1.12,1.17,aes-key-recovery-AES2-74-72-sat
sequential,PAMO+Occur,2.64,2.65,3.06,3.1,aes-key-recovery-AES2-74-72-sat
sequential,Proximity,2.63,2.6099999999999994,2.37,2.41,aes-key-recovery-AES2-74-72-sat
sequential,Natural,8.52,8.53,1.06,1.13,aes-key-recovery-AES2-74-72-sat
sequential,Occurrence,7.28,7.23,1.78,1.88,aes-key-recovery-AES2-74-72-sat
sequential,Random_1,8.7,8.73,1.08,1.16,aes-key-recovery-AES2-74-72-sat
sequential,Random_2,9.07,9.05,1.12,1.16,aes-key-recovery-AES2-74-72-sat
sequential,Random_3,8.35,8.34,1.13,1.16,aes-key-recovery-AES2-74-72-sat
sequential,Random_4,9.58,9.6,1.11,1.15,aes-key-recovery-AES2-74-72-sat
sequential,Random_5,6.47,6.51,1.15,1.16,aes-key-recovery-AES2-74-72-sat
kmtotalizer,PAMO+Occur,1.2100000000000004,1.23,3.07,3.1,aes-key-recovery-AES2-74-72-unsat
kmtotalizer,Proximity,1.2000000000000002,1.2399999999999998,2.38,2.41,aes-key-recovery-AES2-74-72-unsat
kmtotalizer,Natural,1.08,1.14,1.08,1.11,aes-key-recovery-AES2-74-72-unsat
kmtotalizer,Occurrence,1.21,1.21,1.83,1.86,aes-key-recovery-AES2-74-72-unsat
kmtotalizer,Random_1,0.81,0.84,1.12,1.14,aes-key-recovery-AES2-74-72-unsat
kmtotalizer,Random_2,0.9,0.87,1.07,1.15,aes-key-recovery-AES2-74-72-unsat
kmtotalizer,Random_3,1.19,1.22,1.12,1.14,aes-key-recovery-AES2-74-72-unsat
kmtotalizer,Random_4,1.04,1.12,1.12,1.15,aes-key-recovery-AES2-74-72-unsat
kmtotalizer,Random_5,0.67,0.68,1.12,1.14,aes-key-recovery-AES2-74-72-unsat
mtotalizer,PAMO+Occur,1.21,1.1799999999999997,2.96,3.08,aes-key-recovery-AES2-74-72-unsat
mtotalizer,Proximity,1.1,1.15,2.37,2.4,aes-key-recovery-AES2-74-72-unsat
mtotalizer,Natural,1.16,1.17,1.11,1.13,aes-key-recovery-AES2-74-72-unsat
mtotalizer,Occurrence,1.21,1.22,1.8,1.9,aes-key-recovery-AES2-74-72-unsat
mtotalizer,Random_1,1.16,1.15,1.11,1.16,aes-key-recovery-AES2-74-72-unsat
mtotalizer,Random_2,1.2,1.2,1.08,1.16,aes-key-recovery-AES2-74-72-unsat
mtotalizer,Random_3,0.73,0.71,1.07,1.16,aes-key-recovery-AES2-74-72-unsat
mtotalizer,Random_4,1.1,1.13,1.13,1.16,aes-key-recovery-AES2-74-72-unsat
mtotalizer,Random_5,1.14,1.15,1.13,1.16,aes-key-recovery-AES2-74-72-unsat
cardnetwork,PAMO+Occur,1.1300000000000003,1.2000000000000002,3.07,3.09,aes-key-recovery-AES2-74-72-unsat
cardnetwork,Proximity,1.2199999999999998,1.1999999999999997,2.35,2.41,aes-key-recovery-AES2-74-72-unsat
cardnetwork,Natural,1.06,1.11,1.11,1.12,aes-key-recovery-AES2-74-72-unsat
cardnetwork,Occurrence,1.22,1.25,1.83,1.88,aes-key-recovery-AES2-74-72-unsat
cardnetwork,Random_1,1.31,1.32,1.07,1.15,aes-key-recovery-AES2-74-72-unsat
cardnetwork,Random_2,1.24,1.28,1.13,1.15,aes-key-recovery-AES2-74-72-unsat
cardnetwork,Random_3,1.4,1.36,1.08,1.15,aes-key-recovery-AES2-74-72-unsat
cardnetwork,Random_4,1.14,1.19,1.13,1.16,aes-key-recovery-AES2-74-72-unsat
cardnetwork,Random_5,1.32,1.34,1.07,1.14,aes-key-recovery-AES2-74-72-unsat
sortnetwork,PAMO+Occur,1.1400000000000001,1.1600000000000006,3.02,3.07,aes-key-recovery-AES2-74-72-unsat
sortnetwork,Proximity,1.1,1.15,2.38,2.44,aes-key-recovery-AES2-74-72-unsat
sortnetwork,Natural,1.32,1.3,1.07,1.13,aes-key-recovery-AES2-74-72-unsat
sortnetwork,Occurrence,1.21,1.22,1.84,1.88,aes-key-recovery-AES2-74-72-unsat
sortnetwork,Random_1,0.71,0.75,1.13,1.17,aes-key-recovery-AES2-74-72-unsat
sortnetwork,Random_2,1.19,1.17,1.07,1.17,aes-key-recovery-AES2-74-72-unsat
sortnetwork,Random_3,1.15,1.13,1.12,1.17,aes-key-recovery-AES2-74-72-unsat
sortnetwork,Random_4,0.79,0.79,1.09,1.17,aes-key-recovery-AES2-74-72-unsat
sortnetwork,Random_5,1.19,1.19,1.07,1.17,aes-key-recovery-AES2-74-72-unsat
sequential,PAMO+Occur,1.3900000000000001,1.3400000000000003,2.98,3.07,aes-key-recovery-AES2-74-72-unsat
sequential,Proximity,1.3599999999999999,1.33,2.35,2.4,aes-key-recovery-AES2-74-72-unsat
sequential,Natural,1.19,1.26,1.11,1.13,aes-key-recovery-AES2-74-72-unsat
sequential,Occurrence,1.14,1.12,1.84,1.88,aes-key-recovery-AES2-74-72-unsat
sequential,Random_1,1.24,1.26,1.14,1.15,aes-key-recovery-AES2-74-72-unsat
sequential,Random_2,0.77,0.78,1.15,1.16,aes-key-recovery-AES2-74-72-unsat
sequential,Random_3,1.42,1.38,1.08,1.15,aes-key-recovery-AES2-74-72-unsat
sequential,Random_4,1.31,1.29,1.13,1.2,aes-key-recovery-AES2-74-72-unsat
sequential,Random_5,1.07,1.12,1.15,1.16,aes-key-recovery-AES2-74-72-unsat
kmtotalizer,PAMO+Occur,23.27,23.25,3.02,3.07,aes-key-recovery-AES2-74-74-sat
kmtotalizer,Proximity,22.86,22.84,2.32,2.39,aes-key-recovery-AES2-74-74-sat
kmtotalizer,Natural,24.14,24.13,1.08,1.11,aes-key-recovery-AES2-74-74-sat
kmtotalizer,Occurrence,52.44,52.45,1.8,1.86,aes-key-recovery-AES2-74-74-sat
kmtotalizer,Random_1,34.62,34.59,1.07,1.16,aes-key-recovery-AES2-74-74-sat
kmtotalizer,Random_2,40.15,40.21,1.12,1.16,aes-key-recovery-AES2-74-74-sat
kmtotalizer,Random_3,26.72,26.65,1.07,1.17,aes-key-recovery-AES2-74-74-sat
kmtotalizer,Random_4,44.16,44.19,1.12,1.15,aes-key-recovery-AES2-74-74-sat
kmtotalizer,Random_5,74.22,74.31,1.12,1.15,aes-key-recovery-AES2-74-74-sat
mtotalizer,PAMO+Occur,10.21,10.22,3.05,3.09,aes-key-recovery-AES2-74-74-sat
mtotalizer,Proximity,10.39,10.38,2.38,2.42,aes-key-recovery-AES2-74-74-sat
mtotalizer,Natural,12.6,12.58,1.07,1.12,aes-key-recovery-AES2-74-74-sat
mtotalizer,Occurrence,37.65,37.67,1.8,1.87,aes-key-recovery-AES2-74-74-sat
mtotalizer,Random_1,54.63,54.59,1.07,1.16,aes-key-recovery-AES2-74-74-sat
mtotalizer,Random_2,37.49,37.44,1.08,1.16,aes-key-recovery-AES2-74-74-sat
mtotalizer,Random_3,47.24,47.25,1.12,1.16,aes-key-recovery-AES2-74-74-sat
mtotalizer,Random_4,43.58,43.54,1.07,1.15,aes-key-recovery-AES2-74-74-sat
mtotalizer,Random_5,40.99,41,1.13,1.16,aes-key-recovery-AES2-74-74-sat
cardnetwork,PAMO+Occur,38.41,38.410000000000004,3.03,3.08,aes-key-recovery-AES2-74-74-sat
cardnetwork,Proximity,38.28,38.33,2.37,2.41,aes-key-recovery-AES2-74-74-sat
